,rating,category_1
5346,3.0,Wearable Technology
5347,5.0,eBook Readers & Accessories
5348,3.0,eBook Readers & Accessories
5349,5.0,eBook Readers & Accessories
5350,5.0,eBook Readers & Accessories
5351,4.0,eBook Readers & Accessories
5352,5.0,eBook Readers & Accessories
5353,5.0,eBook Readers & Accessories
5354,4.0,eBook Readers & Accessories
5355,5.0,eBook Readers & Accessories
5356,3.0,eBook Readers & Accessories
5357,4.0,eBook Readers & Accessories
5358,5.0,eBook Readers & Accessories
5359,5.0,eBook Readers & Accessories
5360,5.0,eBook Readers & Accessories
5361,5.0,eBook Readers & Accessories
5362,5.0,eBook Readers & Accessories
5363,4.0,eBook Readers & Accessories
5364,3.0,eBook Readers & Accessories
5365,5.0,eBook Readers & Accessories
5366,4.0,eBook Readers & Accessories
5367,3.0,Computers & Accessories
5368,5.0,Computers & Accessories
5369,4.0,Computers & Accessories
5370,5.0,Computers & Accessories
5371,5.0,Computers & Accessories
5372,5.0,Computers & Accessories
5373,4.0,Home Audio
5374,2.0,Home Audio
5375,5.0,Computers & Accessories
5376,5.0,Computers & Accessories
5377,4.0,Headphones
5378,4.0,Headphones
5379,5.0,Headphones
5380,4.0,Headphones
5381,5.0,Headphones
5382,3.0,Headphones
5383,4.0,Headphones
5384,5.0,Headphones
5385,3.0,Headphones
5386,5.0,Headphones
5387,4.0,Headphones
5388,5.0,Headphones
5389,5.0,Headphones
5390,5.0,Headphones
5391,5.0,Headphones
5392,4.0,Headphones
5393,5.0,Headphones
5394,4.0,Headphones
5395,5.0,Headphones
5396,3.0,Headphones
5397,5.0,Computers & Accessories
5398,4.0,Computers & Accessories
5399,4.0,Computers & Accessories
5400,4.0,Computers & Accessories
5401,5.0,Computers & Accessories
5402,5.0,Computers & Accessories
5403,5.0,Computers & Accessories
5404,4.0,Computers & Accessories
5405,4.0,Computers & Accessories
5406,5.0,Computers & Accessories
5407,5.0,Computers & Accessories
5408,5.0,Computers & Accessories
5409,5.0,Computers & Accessories
5410,5.0,Computers & Accessories
5411,5.0,Computers & Accessories
5412,4.0,Computers & Accessories
5413,5.0,Computers & Accessories
5414,4.0,Computers & Accessories
5415,4.0,Computers & Accessories
5416,5.0,Computers & Accessories
5417,3.0,Computers & Accessories
5418,5.0,Computers & Accessories
5419,5.0,Computers & Accessories
5420,3.0,Computers & Accessories
5421,3.0,Computers & Accessories
5422,5.0,Computers & Accessories
5423,5.0,Computers & Accessories
5424,5.0,Computers & Accessories
5425,4.0,Computers & Accessories
5426,5.0,Computers & Accessories
5427,5.0,Computers & Accessories
5428,3.0,Computers & Accessories
5429,1.0,Computers & Accessories
5430,5.0,Computers & Accessories
5431,5.0,Computers & Accessories
5432,5.0,Computers & Accessories
5433,5.0,Computers & Accessories
5434,5.0,Computers & Accessories
5435,5.0,Computers & Accessories
5436,5.0,Computers & Accessories
5437,5.0,Headphones
5438,4.0,Headphones
5439,4.0,Headphones
5440,4.0,Headphones
5441,3.0,Headphones
5442,5.0,Headphones
5443,1.0,Headphones
5444,2.0,Headphones
5445,4.0,Headphones
5446,4.0,Headphones
5447,3.0,Headphones
5448,4.0,Headphones
5449,5.0,Headphones
5450,4.0,Headphones
5451,4.0,Headphones
5452,5.0,Headphones
5453,4.0,Headphones
5454,5.0,Headphones
5455,3.0,Headphones
5456,3.0,Headphones
5457,5.0,Camera & Photo
5458,3.0,Camera & Photo
5459,5.0,Camera & Photo
5460,4.0,Computers & Accessories
5461,5.0,Computers & Accessories
5462,5.0,Computers & Accessories
5463,5.0,Computers & Accessories
5464,5.0,Computers & Accessories
5465,5.0,Computers & Accessories
5466,4.0,Computers & Accessories
5467,5.0,Computers & Accessories
5468,5.0,Computers & Accessories
5469,4.0,Computers & Accessories
5470,4.0,Computers & Accessories
5471,5.0,Computers & Accessories
5472,5.0,Computers & Accessories
5473,5.0,Computers & Accessories
5474,5.0,Computers & Accessories
5475,4.0,Computers & Accessories
5476,4.0,Computers & Accessories
5477,5.0,Computers & Accessories
5478,5.0,Computers & Accessories
5479,4.0,Computers & Accessories
5480,5.0,Computers & Accessories
5481,5.0,Accessories & Supplies
5482,5.0,Computers & Accessories
5483,5.0,Computers & Accessories
5484,2.0,Car & Vehicle Electronics
5485,5.0,Car & Vehicle Electronics
5486,5.0,Car & Vehicle Electronics
5487,5.0,Car & Vehicle Electronics
5488,1.0,Car & Vehicle Electronics
5489,5.0,Car & Vehicle Electronics
5490,5.0,Car & Vehicle Electronics
5491,4.0,Computers & Accessories
5492,5.0,Computers & Accessories
5493,4.0,Computers & Accessories
5494,5.0,Computers & Accessories
5495,5.0,Computers & Accessories
5496,1.0,Car & Vehicle Electronics
5497,1.0,Car & Vehicle Electronics
5498,1.0,Car & Vehicle Electronics
5499,5.0,Accessories & Supplies
5500,5.0,Computers & Accessories
5501,4.0,Computers & Accessories
5502,5.0,Computers & Accessories
5503,4.0,Computers & Accessories
5504,4.0,Computers & Accessories
5505,4.0,Computers & Accessories
5506,4.0,Computers & Accessories
5507,4.0,Computers & Accessories
5508,4.0,Computers & Accessories
5509,1.0,Computers & Accessories
5510,4.0,Computers & Accessories
5511,4.0,Computers & Accessories
5512,5.0,Computers & Accessories
5513,4.0,Computers & Accessories
5514,4.0,Computers & Accessories
5515,5.0,Computers & Accessories
5516,4.0,Computers & Accessories
5517,5.0,Computers & Accessories
5518,5.0,Computers & Accessories
5519,4.0,Computers & Accessories
5520,3.0,Portable Audio & Video
5521,4.0,Portable Audio & Video
5522,5.0,Portable Audio & Video
5523,5.0,Portable Audio & Video
5524,5.0,Portable Audio & Video
5525,5.0,Portable Audio & Video
5526,5.0,Portable Audio & Video
5527,5.0,Portable Audio & Video
5528,4.0,Computers & Accessories
5529,5.0,Camera & Photo
5530,3.0,Camera & Photo
5531,5.0,Camera & Photo
5532,4.0,Camera & Photo
5533,5.0,Camera & Photo
5534,4.0,Camera & Photo
5535,3.0,Camera & Photo
5536,5.0,Camera & Photo
5537,2.0,Camera & Photo
5538,5.0,Camera & Photo
5539,5.0,Camera & Photo
5540,1.0,Camera & Photo
5541,2.0,Camera & Photo
5542,2.0,Camera & Photo
5543,5.0,Camera & Photo
5544,5.0,Camera & Photo
5545,5.0,Camera & Photo
5546,5.0,Camera & Photo
5547,5.0,Camera & Photo
5548,5.0,Camera & Photo
5549,5.0,Accessories & Supplies
5550,5.0,Camera & Photo
5551,5.0,Security & Surveillance
5552,5.0,Security & Surveillance
5553,5.0,Security & Surveillance
5554,5.0,Security & Surveillance
5555,5.0,Security & Surveillance
5556,5.0,Security & Surveillance
5557,5.0,Computers & Accessories
5558,4.0,Computers & Accessories
5559,5.0,Computers & Accessories
5560,4.0,Computers & Accessories
5561,3.0,Computers & Accessories
5562,5.0,Computers & Accessories
5563,5.0,Computers & Accessories
5564,5.0,Computers & Accessories
5565,5.0,Computers & Accessories
5566,4.0,Computers & Accessories
5567,4.0,Computers & Accessories
5568,3.0,Computers & Accessories
5569,5.0,Computers & Accessories
5570,5.0,Computers & Accessories
5571,5.0,Computers & Accessories
5572,5.0,Computers & Accessories
5573,5.0,Computers & Accessories
5574,5.0,Computers & Accessories
5575,5.0,Computers & Accessories
5576,5.0,Computers & Accessories
5577,5.0,Computers & Accessories
5578,5.0,Computers & Accessories
5579,3.0,Accessories & Supplies
5580,5.0,Accessories & Supplies
5581,2.0,Accessories & Supplies
5582,5.0,Home Audio
5583,5.0,Home Audio
5584,5.0,Accessories & Supplies
5585,5.0,Television & Video
5586,4.0,Television & Video
5587,2.0,Television & Video
5588,5.0,Television & Video
5589,5.0,Television & Video
5590,3.0,Television & Video
5591,4.0,Television & Video
5592,5.0,Television & Video
5593,5.0,Television & Video
5594,5.0,Television & Video
5595,5.0,Television & Video
5596,5.0,Television & Video
5597,3.0,Television & Video
5598,1.0,Television & Video
5599,5.0,Camera & Photo
5600,5.0,Camera & Photo
5601,5.0,Camera & Photo
5602,5.0,Camera & Photo
5603,4.0,Camera & Photo
5604,4.0,Camera & Photo
5605,5.0,Camera & Photo
5606,4.0,Camera & Photo
5607,4.0,Camera & Photo
5608,5.0,Camera & Photo
5609,4.0,Camera & Photo
5610,5.0,Camera & Photo
5611,5.0,Camera & Photo
5612,5.0,Camera & Photo
5613,5.0,Camera & Photo
5614,5.0,Camera & Photo
5615,5.0,Camera & Photo
5616,3.0,Camera & Photo
5617,4.0,Camera & Photo
5618,5.0,Camera & Photo
5619,4.0,Car & Vehicle Electronics
5620,4.0,Car & Vehicle Electronics
5621,3.0,Car & Vehicle Electronics
5622,1.0,Car & Vehicle Electronics
5623,5.0,Car & Vehicle Electronics
5624,5.0,Car & Vehicle Electronics
5625,5.0,Accessories & Supplies
5626,5.0,Accessories & Supplies
5627,5.0,Accessories & Supplies
5628,5.0,Accessories & Supplies
5629,5.0,Accessories & Supplies
5630,5.0,Accessories & Supplies
5631,5.0,Accessories & Supplies
5632,4.0,Computers & Accessories
5633,5.0,Computers & Accessories
5634,5.0,Computers & Accessories
5635,4.0,Computers & Accessories
5636,5.0,Computers & Accessories
5637,5.0,Computers & Accessories
5638,5.0,Computers & Accessories
5639,4.0,Computers & Accessories
5640,4.0,Computers & Accessories
5641,4.0,Computers & Accessories
5642,1.0,Computers & Accessories
5643,4.0,Computers & Accessories
5644,4.0,Computers & Accessories
5645,3.0,Computers & Accessories
5646,5.0,Computers & Accessories
5647,4.0,Computers & Accessories
5648,5.0,Computers & Accessories
5649,5.0,Computers & Accessories
5650,5.0,Computers & Accessories
5651,2.0,Computers & Accessories
5652,5.0,Camera & Photo
5653,4.0,Camera & Photo
5654,5.0,Camera & Photo
5655,5.0,Camera & Photo
5656,1.0,Camera & Photo
5657,2.0,Camera & Photo
5658,4.0,Camera & Photo
5659,3.0,Camera & Photo
5660,5.0,Camera & Photo
5661,5.0,Camera & Photo
5662,2.0,Camera & Photo
5663,5.0,Camera & Photo
5664,5.0,Camera & Photo
5665,5.0,Camera & Photo
5666,1.0,Camera & Photo
5667,5.0,Camera & Photo
5668,5.0,Camera & Photo
5669,5.0,Computers & Accessories
5670,4.0,Computers & Accessories
5671,3.0,Computers & Accessories
5672,1.0,Computers & Accessories
5673,1.0,Computers & Accessories
5674,5.0,Computers & Accessories
5675,1.0,Computers & Accessories
5676,1.0,Computers & Accessories
5677,5.0,Computers & Accessories
5678,5.0,Computers & Accessories
5679,4.0,Computers & Accessories
5680,3.0,Computers & Accessories
5681,5.0,Computers & Accessories
5682,4.0,Computers & Accessories
5683,5.0,Computers & Accessories
5684,3.0,Computers & Accessories
5685,5.0,Computers & Accessories
5686,4.0,Computers & Accessories
5687,5.0,Computers & Accessories
5688,5.0,Computers & Accessories
5689,5.0,Computers & Accessories
5690,4.0,Computers & Accessories
5691,5.0,Computers & Accessories
5692,5.0,Computers & Accessories
5693,2.0,Computers & Accessories
5694,5.0,Computers & Accessories
5695,5.0,Computers & Accessories
5696,5.0,Computers & Accessories
5697,2.0,Computers & Accessories
5698,3.0,Car & Vehicle Electronics
5699,5.0,Car & Vehicle Electronics
5700,5.0,Car & Vehicle Electronics
5701,5.0,Car & Vehicle Electronics
5702,3.0,Computers & Accessories
5703,2.0,Computers & Accessories
5704,5.0,Computers & Accessories
5705,5.0,Computers & Accessories
5706,1.0,Camera & Photo
5707,5.0,Camera & Photo
5708,5.0,Camera & Photo
5709,5.0,Camera & Photo
5710,2.0,Accessories & Supplies
5711,5.0,Camera & Photo
5712,4.0,Computers & Accessories
5713,4.0,Computers & Accessories
5714,5.0,Computers & Accessories
5715,2.0,Computers & Accessories
5716,5.0,Computers & Accessories
5717,5.0,Computers & Accessories
5718,2.0,Computers & Accessories
5719,5.0,Computers & Accessories
5720,5.0,Computers & Accessories
5721,5.0,Computers & Accessories
5722,5.0,Computers & Accessories
5723,5.0,Computers & Accessories
5724,5.0,Computers & Accessories
5725,4.0,Computers & Accessories
5726,5.0,Computers & Accessories
5727,5.0,Computers & Accessories
5728,5.0,Computers & Accessories
5729,2.0,Computers & Accessories
5730,2.0,Computers & Accessories
5731,5.0,Computers & Accessories
5732,4.0,Security & Surveillance
5733,1.0,Security & Surveillance
5734,5.0,Security & Surveillance
5735,4.0,Security & Surveillance
5736,4.0,Security & Surveillance
5737,4.0,Security & Surveillance
5738,5.0,Security & Surveillance
5739,5.0,Security & Surveillance
5740,5.0,Security & Surveillance
5741,3.0,Security & Surveillance
5742,5.0,Security & Surveillance
5743,3.0,Security & Surveillance
5744,1.0,Security & Surveillance
5745,5.0,Security & Surveillance
5746,4.0,Security & Surveillance
5747,4.0,Security & Surveillance
5748,3.0,Security & Surveillance
5749,1.0,Security & Surveillance
5750,4.0,Security & Surveillance
5751,4.0,Security & Surveillance
5752,5.0,Computers & Accessories
5753,5.0,Computers & Accessories
5754,5.0,Computers & Accessories
5755,5.0,Computers & Accessories
5756,5.0,Computers & Accessories
5757,5.0,Computers & Accessories
5758,5.0,Computers & Accessories
5759,5.0,Computers & Accessories
5760,5.0,Computers & Accessories
5761,2.0,Computers & Accessories
5762,5.0,Computers & Accessories
5763,4.0,Computers & Accessories
5764,3.0,Computers & Accessories
5765,5.0,Computers & Accessories
5766,5.0,Computers & Accessories
5767,5.0,Security & Surveillance
5768,5.0,Security & Surveillance
5769,5.0,Security & Surveillance
5770,5.0,Accessories & Supplies
5771,5.0,Accessories & Supplies
5772,5.0,Accessories & Supplies
5773,5.0,Accessories & Supplies
5774,5.0,Accessories & Supplies
5775,5.0,Accessories & Supplies
5776,5.0,Accessories & Supplies
5777,5.0,Accessories & Supplies
5778,5.0,Accessories & Supplies
5779,5.0,Accessories & Supplies
5780,5.0,Accessories & Supplies
5781,5.0,Accessories & Supplies
5782,5.0,Accessories & Supplies
5783,3.0,Accessories & Supplies
5784,5.0,Accessories & Supplies
5785,5.0,Accessories & Supplies
5786,5.0,Accessories & Supplies
5787,5.0,Accessories & Supplies
5788,5.0,Accessories & Supplies
5789,5.0,Accessories & Supplies
5790,5.0,Computers & Accessories
5791,5.0,Computers & Accessories
5792,5.0,Camera & Photo
5793,4.0,Camera & Photo
5794,5.0,Camera & Photo
5795,4.0,Camera & Photo
5796,3.0,Camera & Photo
5797,3.0,Camera & Photo
5798,3.0,Camera & Photo
5799,5.0,Camera & Photo
5800,4.0,Camera & Photo
5801,4.0,Camera & Photo
5802,5.0,Camera & Photo
5803,5.0,Camera & Photo
5804,3.0,Camera & Photo
5805,3.0,Camera & Photo
5806,5.0,Camera & Photo
5807,4.0,Camera & Photo
5808,5.0,Camera & Photo
5809,5.0,Camera & Photo
5810,3.0,Camera & Photo
5811,3.0,Camera & Photo
5812,1.0,Computers & Accessories
5813,5.0,Camera & Photo
5814,5.0,Camera & Photo
5815,5.0,Camera & Photo
5816,1.0,Camera & Photo
5817,5.0,Camera & Photo
5818,5.0,Camera & Photo
5819,5.0,Camera & Photo
5820,4.0,Camera & Photo
5821,4.0,Camera & Photo
5822,4.0,Camera & Photo
5823,5.0,Camera & Photo
5824,2.0,Camera & Photo
5825,5.0,Camera & Photo
5826,4.0,Camera & Photo
5827,3.0,Camera & Photo
5828,5.0,Camera & Photo
5829,3.0,Camera & Photo
5830,5.0,Camera & Photo
5831,1.0,Camera & Photo
5832,5.0,Camera & Photo
5833,5.0,Camera & Photo
5834,5.0,Camera & Photo
5835,5.0,Camera & Photo
5836,4.0,Camera & Photo
5837,4.0,Camera & Photo
5838,5.0,Camera & Photo
5839,5.0,Camera & Photo
5840,5.0,Accessories & Supplies
5841,5.0,Accessories & Supplies
5842,4.0,Accessories & Supplies
5843,5.0,Accessories & Supplies
5844,4.0,Accessories & Supplies
5845,5.0,Accessories & Supplies
5846,5.0,Accessories & Supplies
5847,5.0,Accessories & Supplies
5848,5.0,Accessories & Supplies
5849,5.0,Accessories & Supplies
5850,4.0,Accessories & Supplies
5851,1.0,Accessories & Supplies
5852,5.0,Accessories & Supplies
5853,4.0,Accessories & Supplies
5854,5.0,Accessories & Supplies
5855,4.0,Accessories & Supplies
5856,4.0,Accessories & Supplies
5857,4.0,Accessories & Supplies
5858,5.0,Accessories & Supplies
5859,2.0,Accessories & Supplies
5860,4.0,Computers & Accessories
5861,4.0,Computers & Accessories
5862,4.0,Computers & Accessories
5863,4.0,Computers & Accessories
5864,5.0,Computers & Accessories
5865,5.0,Computers & Accessories
5866,2.0,Computers & Accessories
5867,1.0,Computers & Accessories
5868,4.0,Computers & Accessories
5869,4.0,Computers & Accessories
5870,1.0,Computers & Accessories
5871,4.0,Computers & Accessories
5872,5.0,Computers & Accessories
5873,3.0,Computers & Accessories
5874,5.0,Computers & Accessories
5875,5.0,Computers & Accessories
5876,5.0,Computers & Accessories
5877,5.0,Computers & Accessories
5878,2.0,Computers & Accessories
5879,5.0,Computers & Accessories
5880,5.0,Computers & Accessories
5881,3.0,Headphones
5882,1.0,Headphones
5883,4.0,Headphones
5884,4.0,Headphones
5885,1.0,Headphones
5886,5.0,Headphones
5887,5.0,Headphones
5888,5.0,Headphones
5889,1.0,Headphones
5890,1.0,Headphones
5891,1.0,Headphones
5892,5.0,Headphones
5893,5.0,Headphones
5894,1.0,Headphones
5895,5.0,Headphones
5896,1.0,Headphones
5897,3.0,Computers & Accessories
5898,5.0,Computers & Accessories
5899,5.0,Computers & Accessories
5900,2.0,Computers & Accessories
5901,5.0,Computers & Accessories
5902,5.0,Computers & Accessories
5903,4.0,Computers & Accessories
5904,5.0,Computers & Accessories
5905,5.0,Computers & Accessories
5906,5.0,Computers & Accessories
5907,5.0,Computers & Accessories
5908,5.0,Computers & Accessories
5909,3.0,Computers & Accessories
5910,3.0,Computers & Accessories
5911,4.0,Computers & Accessories
5912,5.0,Computers & Accessories
5913,4.0,Computers & Accessories
5914,5.0,Computers & Accessories
5915,3.0,Computers & Accessories
5916,5.0,Computers & Accessories
5917,1.0,Computers & Accessories
5918,5.0,Car & Vehicle Electronics
5919,5.0,Car & Vehicle Electronics
5920,5.0,Computers & Accessories
